chargeDeviceID,reference,name,latitude,longitude,subBuildingName,buildingName,buildingNumber,thoroughfare,street,doubleDependantLocality,dependantLocality,town,county,postcode,countryCode,uprn,deviceDescription,locationShortDescription,locationLongDescription,deviceManufacturer,deviceModel,deviceOwnerName,deviceOwnerWebsite,deviceOwnerTelephoneNo,deviceOwnerContactName,deviceControllerName,deviceControllerWebsite,deviceControllerTelephoneNo,deviceControllerContactName,deviceNetworks,chargeDeviceStatus,publishStatus,deviceValidated,dateCreated,dateUpdated,moderated,lastUpdated,lastUpdatedBy,attribution,dateDeleted,paymentRequired,paymentRequiredDetails,subscriptionRequired,subscriptionRequiredDetails,parkingFeesFlag,parkingFeesDetails,parkingFeesUrl,accessRestrictionFlag,accessRestrictionDetails,physicalRestrictionFlag,physicalRestrictionText,onStreetFlag,locationType,bearing,access24Hours,accessMondayFrom,accessMondayTo,accessTuesdayFrom,accessTuesdayTo,accessWednesdayFrom,accessWednesdayTo,accessThursdayFrom,accessThursdayTo,accessFridayFrom,accessFridayTo,accessSaturdayFrom,accessSaturdayTo,accessSundayFrom,accessSundayTo,connector1ID,connector1Type,connector1RatedOutputKW,connector1OutputCurrent,connector1RatedVoltage,connector1ChargeMethod,connector1ChargeMode,connector1TetheredCable,connector1Status,connector1Description,connector1Validated,connector2ID,connector2Type,connector2RatedOutputKW,connector2OutputCurrent,connector2RatedVoltage,connector2ChargeMethod,connector2ChargeMode,connector2TetheredCable,connector2Status,connector2Description,connector2Validated,connector3ID,connector3Type,connector3RatedOutputKW,connector3OutputCurrent,connector3RatedVoltage,connector3ChargeMethod,connector3ChargeMode,connector3TetheredCable,connector3Status,connector3Description,connector3Validated,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110
eef43b55de33c2d530ea4a9669b81062,RBH_03-2598,Fleet point01,50.74797,-1.819632,,The Royal Bournemouth Hospital,Boiler House,,Castle Lane East,,,Bournemouth,"Bournemouth, Christchurch and Poole",BH7 7DW,gb,,Adjacent Energy Centre,Bournemouth Dorset,J'nct of A338 Ringwood- Bournemouth and Castle lane. Charge point located at the Boiler House to the rear of the site. NOT AVAILABLE TO THE GENERAL PUBLIC and accessed only at the permission of the Estates Dept and only if available.,,,University Hospitals Dorset,https://www.uhd.nhs.uk/,0300 0194297,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,*No Network,In service,Published,0,08-04-2014 18:23,29-06-2021 15:47,Y,26-04-2020 14:37,NCR Admin,*No Network,,0.0,,0.0,,0.0,,,1.0,NOT AVAILABLE TO THE GENERAL PUBLIC and accessed only at the permission of the Estates Dept and only if available.,0.0,,0.0,Other,,,,,,,,,,,,,,,,,94293.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,163588.0,Type 2 Mennekes (IEC62196),3.7,16.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
b3f7bb40292f61fa966cb2a8a4cd339d,RBH_04-2599,Staff point01,50.749653,-1.82254,,The Royal Bournemouth Hospital,Staff Multi-Storey car park,,Castle Lane East,,,Bournemouth,"Bournemouth, Christchurch and Poole",BH7 7DW,gb,,Staff Access Only Multi-storey Car Park.,Bournemouth Dorset,J'nct of A338 Ringwood- Bournemouth and Castle lane. Charge point located in the Staff Access Only Multi-storey car park to the rear of the site. NOT AVAILABLE TO THE GENERAL PUBLIC and accessed only at the permission of the Estates Dept and only if available.,,,University Hospitals Dorset,https://www.uhd.nhs.uk/,0300 0194297,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,*No Network,In service,Published,0,08-04-2014 18:35,29-06-2021 15:49,Y,26-04-2020 14:38,NCR Admin,*No Network,,0.0,,0.0,,0.0,,,1.0,NOT AVAILABLE TO THE GENERAL PUBLIC and accessed only at the permission of the Estates Dept and only if available.,0.0,,0.0,Other,,,,,,,,,,,,,,,,,94294.0,Type 2 Mennekes (IEC62196),22.0,32.0,400.0,Three Phase AC,3.0,0.0,In service,,0.0,94295.0,Type 2 Mennekes (IEC62196),22.0,32.0,400.0,Three Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
2d968cb99817ea5e49f4bcb70f7f154a,GMW1,Car Park One,53.535628,-2.293772,,Greater Manchester West Mental,G.M.W. CAR PARK ONE ,,,,,Manchester,,M25 3BL,gb,,"Parking Charges Apply
Subject to Annual review car parking Charges 
Single /Dual Charging Station
No tethered Cable supplied 
Type 1 -Type 2 onwers cable connection required 
Free to use 
Available to the General Public ","Prestwich ,Gt Manchester ","M60 Junction 17 , west direction 3rd exit
M60 Junction 17 , East direction 1st exit
first set of traffic lights right hand lane 
Tesc's superstore 
Valley Park Road
Roundabout 3rd exit access G M W Site 
Ticket barrier /Remove ticket 
Follow blue /white Directional signs 
Receive & Distribution
Car Park One adjacent R & Department
charging station location
",,,G. M. W ,http://www.gmw.nhs.uk,0161-772-4621,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,12-04-2014 10:42,29-05-2015 17:06,N,,,POD Point,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,94296.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,94297.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
24f964b60f64963fc3cdd10f611fb33d,MK21006,MK21006,52.0558,-0.69977,,,01-Jul,Coachway,Coachway Road,,Broughton,Milton Keynes,City of Milton Keynes,MK10 9RU,gb,,,"Coachway, 1-7 Coachway Road, Broughton",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:48,Y,26-04-2020 17:48,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95734.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95735.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95736.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
c7f1da0a5723f5afd7996648fa9c20d5,MK21007,MK21007,52.03852,-0.77094,,,,,Travelodge Hotel  Silbury Boulevard,,,Milton Keynes,City of Milton Keynes,MK9 1AL,gb,,,Travelodge Hotel  Silbury Boulevard,,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95737.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95738.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95739.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
c9da7aa90f9dfa139a420a4478dbcc45,MK21008,MK21008,52.03406,-0.77046,,,,,"MK Bus Station, Elder Gate",,,Milton Keynes,City of Milton Keynes,MK9 1LR ,gb,,,"MK Bus Station, Elder Gate",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95740.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95741.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95742.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
ab283395384815f89a14d508749d5c8b,MK21009,MK21009,52.04288,-0.74932,,,,,"Avebury Boulevard, Juntion with Lower 12th Street",,,Milton Keynes,City of Milton Keynes,MK9 3JT,gb,,,"Avebury Boulevard, Juntion with Lower 12th Street",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95743.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95744.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95745.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
560eb60373b30a42bb1d813a47ebae5b,MK21010,Xscape Milton Keynes (MK21010),52.04134,-0.75117,,,,,"Outside Xscape, Avebury Boulevard",,,Milton Keynes,City of Milton Keynes,MK9 3XS,gb,,,"Outside Xscape, Avebury Boulevard",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95746.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95747.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95748.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
9ed8b53fdab5689b9f2f06c170e6fa32,CM21011,MK21011,52.05147,-0.70527,,,,,"Northfield Drive, Northfield",,,Milton Keynes,City of Milton Keynes,MK15 0DQ,gb,,,"Northfield Drive, Northfield",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,"BP-Pulse (POLAR),Milton Keynes",In service,Published,0,15-04-2014 10:18,26-04-2020 14:11,Y,26-04-2020 14:11,NCR Admin,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95749.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95750.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95751.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
ae2da010af91a365a412e97d26ae4e59,MK21012,MK21012,52.0765,-1.02382,,,,,Silverstone Circuit Innovation Centre,,,Towcester,West Northamptonshire,NN12 8GX,gb,,,Silverstone Circuit Innovation Centre,,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95752.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95753.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95754.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
560003ffda27cda2328b3e17a0ed7f0f,CM21013,MK21013,52.06848,-1.01779,,,,,Silverstone Circuit Wing,,,Towcester,Buckinghamshire,NN12 8GX,gb,,,Silverstone Circuit Wing,,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,"BP-Pulse (POLAR),Milton Keynes",In service,Published,0,15-04-2014 10:18,26-04-2020 14:13,Y,26-04-2020 14:13,NCR Admin,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,,Other,,0.0,,,,,,,,,,,,,,,95755.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95756.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95757.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
ad99eee6489ffa0c43c0478d5463e41d,MK21014,MK21014,51.91969,-2.06877,,,,,Cheltenham Racecourse,,,Cheltenham,Gloucestershire,GL50 4SH,gb,,,Cheltenham Racecourse,,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:49,Y,26-04-2020 17:49,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95758.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95759.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95760.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
90faf268e7eab91975d0fc1846bad0ef,MK21015,MK21015,51.9983,-0.98541,,,,,"W. Ganderton, Swan Garage, 20 Bridge Street",,,Buckingham,Buckinghamshire,MK18 1AF,gb,,,"W. Ganderton, Swan Garage, 20 Bridge Street",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:50,Y,26-04-2020 17:50,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95761.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95762.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95763.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
b57cd62236ca1d303442a2bf5fd71e05,MK21016,MK21016,52.14637,-0.41718,,,,,"Elms BMW, Clifton Parc, Caxton Rd",,,Bedford,Bedford,MK41 0GL,gb,,,"Elms BMW, Clifton Parc, Caxton Rd",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:50,Y,26-04-2020 17:50,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95764.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95765.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95766.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
115679d0a013d1e98730c72c91dd0123,MK21017,MK21017,51.7273,-1.05864,,,,,"Oxford Belfry Hotel, Milton Common",,,Thame,Oxfordshire,OX9 2JW,gb,,,"Oxford Belfry Hotel, Milton Common",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:50,Y,26-04-2020 17:50,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95767.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95768.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95769.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
162189379bf561d89b6e49eec7722032,MK21018,MK21018,52.2241,-0.0745,,,,,"Elms BMW, 4 Sheepfold Ln, Cambridge ",,,Cambridge,Cambridgeshire,CB23 6EF,gb,,,"Elms BMW, 4 Sheepfold Ln, Cambridge ",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:50,Y,26-04-2020 17:50,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95770.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95771.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95772.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
9cc55213b1dcfa9759106f5f9d9f28f5,MK21019,MK21019,52.2206,-0.06854,,,,,"Cambridge Belfry Hotel, Back Lane, Cambourne",,,Cambridge,Cambridgeshire,CB23 6BW,gb,,,"Cambridge Belfry Hotel, Back Lane, Cambourne",,,,Milton Keynes,https://www.chargemasterplc.com,01582 400331,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Milton Keynes,In service,Published,0,15-04-2014 10:18,26-04-2020 17:50,Y,26-04-2020 17:50,NCR Admin,Milton Keynes,,0.0,,1.0,,0.0,,,0.0,,,,,Other,,,,,,,,,,,,,,,,,95773.0,JEVS G105 (CHAdeMO) DC,50.0,125.0,400.0,DC,4.0,1.0,In service,,0.0,95774.0,CCS Type 2 Combo (IEC62196),50.0,125.0,400.0,DC,4.0,1.0,In service,CCS Combo-2,0.0,95775.0,Type 2 Mennekes (IEC62196),43.0,63.0,400.0,Three Phase AC,3.0,1.0,In service,Type 2 Mennekes connector,0.0,,,,,,,,
c321c755d0a92e0b884d3336cdf803e1,POLAR2574,Greater Anglia Trains 1,51.867771,0.161823,Bishop Stortford Station Car P,,,,Station Road,,,Bishop's Stortford,Hertfordshire,CM23 3BL,gb,,,Bishop Stortford Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 10:33,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96584.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96585.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
6992eedfcf2e59f50aaf0d0c9f07ae9d,POLAR2573,Greater Anglia Trains 2,51.747079,-0.011065,Broxbourne Station Car Park,,,,Station Approach,,,Broxbourne,Hertfordshire,EN10 7AW,gb,,,Broxbourne Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 10:40,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96586.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96587.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
f61cdbe6c7ec2049160dbb993d0702b5,CM2580,Greater Anglia Trains 3,51.709169,-0.024496,Cheshunt Station Car Park,,,,Fieldings Road,,,Waltham Cross,Hertfordshire,EN8 9TL,gb,,,Cheshunt Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 10:43,03-05-2020 16:47,Y,03-05-2020 16:47,Mer,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96588.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96589.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
177e32c9135cbd89ce90cb7cebf0270c,CM2589,Ely Station Car Park,52.393112,0.265204,Ely Station Car Park,,3,The Dock,,,,Ely,Cambridgeshire,CB7 4DJ,gb,,,Ely Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 11:02,03-05-2020 16:48,Y,03-05-2020 16:48,Mer,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96590.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96591.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
60d179bc263ce0fe8e342c2ea1e67fe6,POLAR2572,Greater Anglia Trains 6,51.581713,0.207427,Gidea Park Station Car Park,,,,,,,Romford,,RM2 6BX,gb,,,Gidea Park Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 13:30,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96592.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96593.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
6f53f6d0c952a949b75444785c3a1399,POLAR2578,Greater Anglia Trains 7,51.594334,0.232874,Harold Wood Station Car Park,,,,,,,Romford,,RM3 0BL,gb,,,Harold Wood Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 13:35,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96594.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96595.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
155722af3900b91a17eeb5a3c987defe,POLAR2591,Greater Anglia Trains 8,51.608356,-0.000135,Highams Park Station Car Park,,,,,,,Chingford,,E4 9LA,gb,,,Highams Park Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,28-04-2014 14:41,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,96596.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,96597.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
23378c6c78359857cebc81724ca90516,CM2577,Greater Anglia Trains 9,51.78149,0.09698,Harlow Station Car Park,,,,,,,Harlow,Essex,CM20 2JD,gb,,,Harlow Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,29-04-2014 10:24,03-05-2020 16:46,Y,03-05-2020 16:46,Mer,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,98006.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,98007.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
42cd4e870371f116e5695912004e1b5a,CM2588,Greater Anglia Trains 10,51.798758,-0.091894,Hertford East Station Car Park,,,,Mill Road,,,Hertford,Hertfordshire,SG14 1NB,gb,,,Hertford East Station Car Park,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,29-04-2014 10:34,03-05-2020 16:48,Y,03-05-2020 16:48,Mer,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,98008.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,98009.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
69f6ffd71cf2dc9146e752ec559a9b06,POLAR2590,Greater Anglia Trains 11,51.576367,0.045394,Ilford Station Car Park ,,,,Cranbrook Road,,,Ilford,,IG4 5DQ,gb,,,Ilford Station Car Park ,,,,Abellio Greater Anglia Trains,https://www.chargemasterplc.com,3300165126,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,BP-Pulse (POLAR),In service,Published,0,29-04-2014 10:40,11-01-2016 11:40,N,,,BP-Pulse (POLAR),,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,Other,,,,,,,,,,,,,,,,,98010.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,98011.0,Type 2 Mennekes (IEC62196),7.0,32.0,230.0,Single Phase AC,3.0,0.0,In service,,0.0,,,,,,,,,,,,,,,,,,,
